"Category","DirectoryName","RelativePath","FullPath","DirectFileCount","CsvCount","JsonCount","MarkdownCount","PowerShellCount"
"OTHER","00_COLLECTION_PACKET","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/00_COLLECTION_PACKET","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","13","12","0","1","0"
"OTHER","01_INPUT","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/01_INPUT","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT","4","2","0","0","0"
"OTHER","04_SCORING","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/04_SCORING","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\04_SCORING","1","0","0","1","0"
"OTHER","05_REVIEW","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/05_REVIEW","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\05_REVIEW","1","0","0","1","0"
"OTHER","06_OUTPUT","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/06_OUTPUT","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\06_OUTPUT","2","0","0","2","0"
"OTHER","99_ARCHIVE","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/99_ARCHIVE","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\99_ARCHIVE","0","0","0","0","0"
"OTHER","MS-T1","volumes/VOLUME_I_FOUNDATION/verification/MS-T1","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1","4","2","0","2","0"
"OTHER","archive","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/archive","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\archive","1","1","0","0","0"
"OTHER","source_snapshot","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/source_snapshot","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot","11","4","3","4","0"
"OTHER","_SUBMISSIONS","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/_SUBMISSIONS","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS","6","3","1","2","0"
"OTHER","constraints","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/_SUBMISSIONS/constraints","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\constraints","2","0","1","1","0"
"OTHER","input","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/_SUBMISSIONS/input","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\input","2","0","1","1","0"
"OTHER","output","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/_SUBMISSIONS/output","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\output","2","0","1","1","0"
"OTHER","trace","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/_SUBMISSIONS/trace","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\trace","2","1","0","1","0"
"OTHER","uncertainty","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/_SUBMISSIONS/uncertainty","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\uncertainty","2","0","1","1","0"
"OTHER","constraints","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/constraints","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\constraints","0","0","0","0","0"
"OTHER","input","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/input","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\input","0","0","0","0","0"
"OTHER","output","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/output","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\output","0","0","0","0","0"
"OTHER","registered","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/registered","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered","2","1","0","1","0"
"OTHER","constraint","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/registered/constraint","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\constraint","1","0","1","0","0"
"OTHER","input","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/registered/input","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\input","1","0","1","0","0"
"OTHER","output","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/registered/output","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\output","1","0","1","0","0"
"OTHER","trace","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/registered/trace","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\trace","1","1","0","0","0"
"OTHER","uncertainty","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/registered/uncertainty","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\uncertainty","1","0","1","0","0"
"OTHER","trace","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/trace","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\trace","0","0","0","0","0"
"OTHER","uncertainty","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/evidence/uncertainty","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\uncertainty","0","0","0","0","0"
"OTHER","release","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/release","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\release","5","1","2","2","0"
"OTHER","runtime","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/runtime","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\runtime","5","2","2","1","0"
"OTHER","MS-T1","volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_PREEXECUTION_COMPLETION/completion_forms/MS-T1","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_PREEXECUTION_COMPLETION\completion_forms\MS-T1","3","3","0","0","0"
"OTHER","MS-T2","volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_PREEXECUTION_COMPLETION/completion_forms/MS-T2","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_PREEXECUTION_COMPLETION\completion_forms\MS-T2","5","5","0","0","0"
"OTHER","condition_evaluations","volumes/VOLUME_I_FOUNDATION/verification/trial_runtime/evidence/condition_evaluations","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\trial_runtime\evidence\condition_evaluations","0","0","0","0","0"
"OTHER","constraint_state","volumes/VOLUME_I_FOUNDATION/verification/trial_runtime/evidence/constraint_state","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\trial_runtime\evidence\constraint_state","0","0","0","0","0"
"OTHER","definition_gap_dispositions","volumes/VOLUME_I_FOUNDATION/verification/trial_runtime/evidence/definition_gap_dispositions","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\trial_runtime\evidence\definition_gap_dispositions","0","0","0","0","0"
"OTHER","input_state","volumes/VOLUME_I_FOUNDATION/verification/trial_runtime/evidence/input_state","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\trial_runtime\evidence\input_state","0","0","0","0","0"
"OTHER","output_state","volumes/VOLUME_I_FOUNDATION/verification/trial_runtime/evidence/output_state","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\trial_runtime\evidence\output_state","0","0","0","0","0"
"OTHER","uncertainty","volumes/VOLUME_I_FOUNDATION/verification/trial_runtime/evidence/uncertainty","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\trial_runtime\evidence\uncertainty","0","0","0","0","0"
"OTHER","VOLUME_II_ONTOLOGY","volumes/VOLUME_II_ONTOLOGY","C:\Users\18177\morning-star\volumes\VOLUME_II_ONTOLOGY","6","0","0","6","0"
"OTHER","governance","volumes/VOLUME_II_ONTOLOGY/governance","C:\Users\18177\morning-star\volumes\VOLUME_II_ONTOLOGY\governance","1","0","0","1","0"
"OTHER","registries","volumes/VOLUME_II_ONTOLOGY/registries","C:\Users\18177\morning-star\volumes\VOLUME_II_ONTOLOGY\registries","5","5","0","0","0"
"OTHER","schemas","volumes/VOLUME_II_ONTOLOGY/schemas","C:\Users\18177\morning-star\volumes\VOLUME_II_ONTOLOGY\schemas","2","0","2","0","0"
"OTHER","tests","volumes/VOLUME_II_ONTOLOGY/tests","C:\Users\18177\morning-star\volumes\VOLUME_II_ONTOLOGY\tests","0","0","0","0","0"
"OTHER","VOLUME_III_NAVIGATION","volumes/VOLUME_III_NAVIGATION","C:\Users\18177\morning-star\volumes\VOLUME_III_NAVIGATION","6","0","0","6","0"
"OTHER","governance","volumes/VOLUME_III_NAVIGATION/governance","C:\Users\18177\morning-star\volumes\VOLUME_III_NAVIGATION\governance","1","0","0","1","0"
"OTHER","registries","volumes/VOLUME_III_NAVIGATION/registries","C:\Users\18177\morning-star\volumes\VOLUME_III_NAVIGATION\registries","7","7","0","0","0"
"OTHER","schemas","volumes/VOLUME_III_NAVIGATION/schemas","C:\Users\18177\morning-star\volumes\VOLUME_III_NAVIGATION\schemas","2","0","2","0","0"
"OTHER","tests","volumes/VOLUME_III_NAVIGATION/tests","C:\Users\18177\morning-star\volumes\VOLUME_III_NAVIGATION\tests","1","1","0","0","0"
"OTHER","VOLUME_IV_INTERPRETATION","volumes/VOLUME_IV_INTERPRETATION","C:\Users\18177\morning-star\volumes\VOLUME_IV_INTERPRETATION","5","0","0","5","0"
"OTHER","governance","volumes/VOLUME_IV_INTERPRETATION/governance","C:\Users\18177\morning-star\volumes\VOLUME_IV_INTERPRETATION\governance","1","0","0","1","0"
"OTHER","registries","volumes/VOLUME_IV_INTERPRETATION/registries","C:\Users\18177\morning-star\volumes\VOLUME_IV_INTERPRETATION\registries","6","6","0","0","0"
"OTHER","schemas","volumes/VOLUME_IV_INTERPRETATION/schemas","C:\Users\18177\morning-star\volumes\VOLUME_IV_INTERPRETATION\schemas","2","0","2","0","0"
"OTHER","tests","volumes/VOLUME_IV_INTERPRETATION/tests","C:\Users\18177\morning-star\volumes\VOLUME_IV_INTERPRETATION\tests","1","1","0","0","0"
"OTHER","VOLUME_V_INITIATION","volumes/VOLUME_V_INITIATION","C:\Users\18177\morning-star\volumes\VOLUME_V_INITIATION","5","0","0","5","0"
"OTHER","governance","volumes/VOLUME_V_INITIATION/governance","C:\Users\18177\morning-star\volumes\VOLUME_V_INITIATION\governance","1","0","0","1","0"
"OTHER","registries","volumes/VOLUME_V_INITIATION/registries","C:\Users\18177\morning-star\volumes\VOLUME_V_INITIATION\registries","7","7","0","0","0"
"OTHER","schemas","volumes/VOLUME_V_INITIATION/schemas","C:\Users\18177\morning-star\volumes\VOLUME_V_INITIATION\schemas","2","0","2","0","0"
"OTHER","tests","volumes/VOLUME_V_INITIATION/tests","C:\Users\18177\morning-star\volumes\VOLUME_V_INITIATION\tests","1","1","0","0","0"
"READINESS","evolutionary-readiness-assessment","continuous-architecture-stewardship/evolutionary-readiness-assessment","C:\Users\18177\morning-star\continuous-architecture-stewardship\evolutionary-readiness-assessment","3","0","0","3","0"
"READINESS","ecosystem-scale-readiness","ecosystem-scale-readiness","C:\Users\18177\morning-star\ecosystem-scale-readiness","0","0","0","0","0"
"READINESS","deployment-readiness-framework","ecosystem-scale-readiness/deployment-readiness-framework","C:\Users\18177\morning-star\ecosystem-scale-readiness\deployment-readiness-framework","3","0","0","3","0"
"READINESS","institutional-readiness-model","maturity-assurance/institutional-readiness-model","C:\Users\18177\morning-star\maturity-assurance\institutional-readiness-model","3","0","0","3","0"
"READINESS","readiness","volumes/VOLUME_I_FOUNDATION/verification/readiness","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness","28","16","5","7","0"
"TRIAL_OR_CASE","case-studies","impact-activation/case-studies","C:\Users\18177\morning-star\impact-activation\case-studies","3","0","0","3","0"
"TRIAL_OR_CASE","MS-T2_DEPENDENCY_PROPAGATION_TRIAL","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL","17","14","0","2","0"
"TRIAL_OR_CASE","trials","volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials","0","0","0","0","0"
